track_id,title,song_id,release,artist_id,artist_name,year,duration,artist_hotttnesss,artist_familiarity,latitude,longitude,name,city,decade
TREAHXL12903CCF497,Rien Que Pour Lui,SOWFIKW12AB018EACE,No Soucy !,ARHS34G1187FB4F840,Ophélie Winter,1996,290.14159,0.263795103856,0.599880421041,NA,NA,NA,NA,1990s
TRNXDJJ128F1469D0D,Blood And Fire,SODNNCN12A6D4F838B,Labour Of Love III,AR1WWVL1187B9B0306,UB40,1998,240.01261,0.563941252024,0.757417813383,NA,NA,NA,NA,1990s
TRHPFRG128F42915F3,Das Telefon sagt Du,SOBTUQM12A8C13A310,Das Telefon sagt Du,ARGR98V1187FB3A1B9,Andreas Dorau,1994,457.63873,0.382426584202,0.501785968274,NA,NA,NA,NA,1990s
TRINALA12903CD3C06,Too Many Walls,SOQFNVU12A6D4F79D3,Total Woman,AR5Q1031187FB5419C,Cathy Dennis,1990,266.86649,0.38066984234,0.613144657005,NA,NA,NA,NA,1990s
TRPONEY128F423C2D2,Il Maestro,SOIBRGJ12A8AE45B9E,Parole d'Amore Scritte A Macchina,ARJ83FV1187FB3B661,Paolo Conte,1990,209.13587,0.406045529096,0.666705101412,NA,NA,NA,NA,1990s
TRFEYYD12903CE19BF,Desert Search For Techno Allah (Album Version),SOJDONY12AB01875B1,Disco Volante,AR4L3KQ1187FB4EDEA,Mr. Bungle,1995,323.97016,0.461239151299,0.627186265063,34.07292,-118.39981,Mr. Bungle,"BEVERLY HILLS, California",1990s
TRUWQWW128F931511A,I Tried,SOFMLTP12AB01815EF,Beautiful Day In The Cold Cruel World,ARCT4OD1187B9A26AC,The Warren Brothers,1998,218.04363,0.325366593556,0.578241654259,NA,NA,NA,NA,1990s
TRRQETX12903CC4FAD,The Cruise (Rough Mix),SOZCUVM12AB018A306,Seven More Minutes,ARBMR171187B989A5E,The Rentals,1999,244.11383,0.413471754178,0.678181377918,NA,NA,NA,NA,1990s
TRBUUGC128F42201D9,The Legend of Fingal (dialogue),SOISCEK12A81C1FD6C,Home In Halifax,ARSBOQJ1187B9B8872,Stan Rogers,1993,159.45098,0.421082623786,0.538688921858,43.26099,-79.88845,Stan Rogers,"Hamilton, Ontario, Canada",1990s
TRUHFRD128F4276700,Ostatnie Widzenie (2003 Digital Remaster),SOQINWE12A8C13A04F,Detox,AR21KSK1187B9B4569,Dzem,1991,502.38649,0.511173698275,0.585757718991,NA,NA,NA,NA,1990s
TRADSQZ128F42707D7,Suicidal Dream,SOKWVAH12A8C1332B0,Frogstomp,ARIH5GU1187FB4C958,Silverchair,1995,191.9473,0.536219992815,0.767768809032,38.8991,-77.029,Silverchair,Washington DC,1990s
TRQETWR128F92E505C,Dying Rose,SOKQBKS12A6D4F8CF5,Comin' Atcha!,AREO6IX1187B988F3A,Cleopatra,1998,222.30159,0.389741011293,0.531415128442,NA,NA,NA,NA,1990s
TRHLCZW128F92FFE5C,Rocksteady Party,SOHTDDY12AB017C70E,Last Train To Skaville Vol. 1,AR1IF4X1187FB58149,Potato 5_ Laurel Aitken,1995,208.16934,0,0.334757688934,NA,NA,NA,NA,1990s
TRUWSZJ12903CC0A49,Pillow (LP Version),SOFXWSI12AB018BD0F,Dogman,AR6VKXV1187B98E98E,King's X,1994,263.83628,0.421848585805,0.755810655853,37.20897,-93.29156,King's X,"Springfield, MO",1990s
TRFVGNU128F426A5FA,The Closing,SONHAHP12A8C132F44,Freak Show,ARIH5GU1187FB4C958,Silverchair,1997,205.16526,0.536219992815,0.767768809032,38.8991,-77.029,Silverchair,Washington DC,1990s
TRHIMCS128F426A930,Don't Tell Mama,SOMWLUY12A8C132B3B,LIFE IS A CABARET,ARHYZVQ1187B9AD83B,Ute Lemper,1998,212.06159,0.348388848828,0.567467131743,51.16418,10.45415,Ute Lemper / RIAS Berlin Kammerensemble,"M�, Germany",1990s
TRHOTEV12903CE8FBF,Workin' Is The Curse,SOTFFEZ12AC4686560,...Back On The Streets Again,ARFV0E61187FB46793,Mike Griffin & The Unknown Blues Band,1992,286.01424,0,0.0460625367062,NA,NA,NA,NA,1990s
TRHGVSR128F4275DBD,Return to Me,SORTFXY12AF729C9D7,As I Hide,ARPJKVZ1187FB43C5A,Witchcraft,1996,273.52771,0.401895698535,0.646069380481,62.19845,17.55142,Witchcraft,Sweden,1990s
TRSYMZF128F4263349,Present Tense,SOISIRE12AF729EE7C,No Code,ARFVYJI1187B9B8E13,Pearl Jam,1996,346.67057,0.590416628608,0.814448110417,47.60356,-122.32944,Pearl Jam,"Seattle, WA",1990s
TRXPEYF128F930A3A9,If You Were (Radio Edit),SOLWOIB12AB0180173,If You Were,ARUBCYB1187FB42173,Acumen Nation,1998,201.69098,0.379808812843,0.534308967664,39.73926,-89.50409,Acumen Nation,Illinois,1990s
TRYWXUQ12903CD4575,Dave Grohl,SOWHCDA12AB018FAE4,Rock n Roll Will Never Die,ARGFDBP1187B9B0688,Wesley Willis,1995,180.87138,0.42476581254,0.57552503377,NA,NA,NA,NA,1990s
TRGFOXC128F92D43BE,Fruitless,SOKFELJ12A8C1416EA,Working For The Man,ARLF1C31187B9AC1A6,Tindersticks,1993,106.68363,0.408014466861,0.693369087524,52.94922,-1.14392,Tindersticks,"Nottingham, England",1990s
TRNPCOO128F92E7E3A,Stinkfist,SOWZCOR12AF72A3F01,Stinkfist + The Crumb,AR8W31W1187B9A6F5C,Lydia Lunch,1994,417.25342,0.474119181029,0.618790468043,43.1555,-77.61603,Teenage Jesus_ The Jerks,"Rochester, NY",1990s
TRELTDZ128F932149A,Babydoll,SOSJRJL12A8C134C01,BUTTERFLY,ARKSZW81187B9B695D,Mariah Carey,1997,306.46812,0.787005468689,0.934935267398,40.71455,-74.00712,Mariah Carey,"New York, New York",1990s
TRMKWRV128F42971DD,Johnny Head-In-Air,SONWLCL12A8C13D666,Shockheaded Peter,ARJ8TO11187B9A5FB0,The Tiger Lillies,1999,206.94159,0.424000086961,0.64262338237,NA,NA,NA,NA,1990s
TRUHROD128F4267ACC,Help! Police? (Demo),SOXVAGR12A8C1331D9,Doctor Butcher,ARNFJ1P1187B98D494,Doctor Butcher,1994,393.29914,0.346959094318,0.466026289927,NA,NA,NA,NA,1990s
TRGNVBQ128F92F96F3,Echo Location (Bat Trance Edit),SOEQESI12AAF3B56DF,By Night,AR7E6PE1187FB530D1,Suburban Knight,1996,302.91546,0.383571760853,0.537334246862,42.33168,-83.04792,Suburban Knight,"Detroit, MI",1990s
TRCPSDM12903CE7845,Boneyard,SODGQQD12AC468D1BF,Mad Cow Fever,ARDK6QW1187B9B8D85,U.K. Subs,1991,221.6224,0.434696912797,0.659944918758,53.93063,-1.20788,UK Subs,UK - England - Yorkshire,1990s
TRZULQP128F92FC456,Breaking Up,SOIAQXD12AB018535F,ULTIMATE REGGAE,AR57Z841187B9B7D7D,Gregory Isaacs,1999,198.922,0.451998594069,0.709472620461,NA,NA,NA,NA,1990s
TRYCUTT12903CB6C62,Militär,SOHEZHJ12AB0186846,Nimm Drei,ARP45KY1187B9A8320,Dritte Wahl,1992,117.26322,0.404689942891,0.588065587487,NA,NA,NA,NA,1990s
TRIEGUA128F92FF740,Dedicated Loop,SOPPYRB12AB017E159,Selection Sixteen,ARLIQ281187FB3DC05,Squarepusher,1999,227.7873,0.486950473995,0.71993543672,51.73569,0.47791,Squarepusher,"Chelmsford, Essex, England",1990s
TRWKGJN12903CF9A9E,Sue's Last Ride,SOBWGTI12A8C138CA7,Horse Stories,ARAMN7C1187B9AC27B,Dirty Three,1996,441.05098,0.46020136942,0.644153681173,NA,NA,NA,NA,1990s
TRQNNGZ12903CB0BB1,Perdendo Dentes,SOYXTEY12AB0189536,Isopor,ARWVD9K1187B9A583A,Pato Fu,1999,263.60118,0.416189134448,0.595707233901,NA,NA,NA,NA,1990s
TRAIQVD128F93169E1,Nomenklatura,SOWQLOJ12AB0184F3F,Utopia,ARWCKEX1187B99557C,No One Is Innocent,1997,225.56689,0.373535963694,0.530844069408,NA,NA,NA,NA,1990s
TREXIXT12903CBF242,Saddle My Dreams (LP Version),SOVMBNO12AB0188E10,Lila,ARIA3VK1187B98F150,Lila Mccann,1997,208.06485,0.429881152393,0.601197619605,47.17303,-122.59802,Lila Mccann,"Steilacoom, WA",1990s
TRWOMUF128F422FB81,Fuji Film,SOEHOGF12A8AE4745C,The Night Before The Death Of The Sampling Virus,ARDYKF31187FB3C18C,Otomo Yoshihide,1993,90.46159,0.32548141483,0.387037748064,NA,NA,NA,NA,1990s
TRRIHWZ128F425A3C1,In The Aftermath,SODAMGA12A8C1381EC,Architecture,ARUEUVX1187FB3F937,Spahn Ranch,1997,312.65914,0.369420727044,0.505626787153,NA,NA,NA,NA,1990s
TRSFQXX128E0782CD0,You Only Tell Me You Love Me When You're Drunk,SOLPRQS12A58A7BA78,Nightlife,ARA60941187B9AD4A3,Pet Shop Boys,1999,191.18975,0.483510462901,0.739639847949,51.50632,-0.12714,Pet Shop Boys,"London, England",1990s
TREYSXY12903CBA5E3,O Come All Ye Faithful,SOCMBZC12A6D4FC51B,Christmas To Elvis from The Jordanaires,AR358YS1187FB44A29,The Jordanaires & Orion,1995,132.07465,0.283562595981,0.382308282837,37.20897,-93.29156,The Jordanaires,"Springfield, MO",1990s
TRPJALQ128F9335B77,Murguita Del Sur,SOESFKA12AB0183533,De La Cabeza Con Bersuit Vergarabat,AR02YGA1187B9B8AC4,Bersuit Vergarabat,1998,303.64689,0.439836358888,0.615504102642,-34.60852,-58.37354,Bersuit Vergarabat,Buenos Aires,1990s
TRYZHII128F42488FE,I Begged Her,SOABNOW12A8C1343E1,The First Definitive Performances,ARTASUV1187B9A2B67,Frank Sinatra,1993,185.3122,0.56266192634,0.838940224158,37.82245,-85.69091,David Young,Kentucky,1990s
TRUEYPO128F1465C5F,Everything's Gonna Be Alright,SOXBBRR12A6D4F889C,Everything's Gonna Be Alright,ARJ6OOG1187B9B8D1B,Deana Carter,1998,321.56689,0.412731428142,0.685498374385,NA,NA,NA,NA,1990s
TRLMUEO128F42921DF,Still In Love With You,SOJNPFD12A58A7A3E9,Brand New Man,AREZWXB1187FB4958E,Brooks & Dunn,1991,215.09179,0.531263313596,0.755277363601,NA,NA,NA,NA,1990s
TRHGCBK128F145EACC,Before I Die,SOXPVWV12D02198E79,XX,ARYTC231187B9B33F7,Mushroomhead,1999,196.75383,0.500395922722,0.751857684399,41.50471,-81.69074,Mushroomhead,"Cleveland, OH",1990s
TRKQTSL128F426EC3E,Feadz on,SOHOZYO12A6D4FD6C8,Analog Worms Attack,AR3HS9C1187FB48878,Mr Oizo,1999,71.60118,0.546373085072,0.751794844402,NA,NA,NA,NA,1990s
TRDDBLN128F4265FBC,Old Enough To Know Better,SOBPBLJ12A8C131EE3,Old Enough To Know Better,ARB4QF71187FB4FB4E,Wade Hayes,1994,220.21179,0.360279434862,0.596025053661,NA,NA,NA,NA,1990s
TRECQSA128F424C617,Ain't It A Shame,SOACCZY12A8C131E62,Lightnin' Special - Volume 2 Of The Collected Works_ CD A,ARIGKCK1187FB5C99B,Lightnin' Hopkins,1996,173.92281,0.45577485357,0.709198454661,34.19451,-90.5651,Lightnin' Hopkins,"Clarksdale, MS",1990s
TRRCGLY128F931546C,One For Rose,SOSEEPG12A6D4FAD65,El Hombre,ARIAJDN1187FB4D070,Pat Martino,1990,295.36608,0.377862235097,0.5787170737,39.95227,-75.16237,Pat Martino,"Philadelphia, PA",1990s
TRZZNEA128F9327604,Brain-Tag,SOEDIFN12AB017C462,Palomine,AR9TCXZ1187FB4D9E8,Bettie Serveert,1992,386.89914,0.404115073615,0.610326431853,52.37312,4.89319,Bettie Serveert,"Amsterdam, The Netherlands",1990s
TRMKMIS12903CFB9FC,The Flood,SOATKSN12AC468AAAB,Homes & Gardens 2.0,AR1IDYQ1187B98E714,Haujobb,1993,352.15628,0.377030098895,0.611089741427,51.16418,10.45415,Haujobb,Germany,1990s
TRVEFDY128F9328CE1,Crazy Friction,SOCNPSF12AB017F21A,Played Out (1994-1996),AR00J9R1187B98D920,Farm Fresh,1999,61.02159,0.356999161767,0.430270287463,49.84769,-99.96201,Farm Fresh,"Brandon, Manitoba, Canada",1990s
TRMBNWK128F4295B4D,It's You (Short And Sweet),SONSGMB12A8C13B20F,Stigma,ARCZPB11187FB36170,EMF,1992,230.29506,0.421086984875,0.634098946099,51.80901,-2.47755,EMF,"Forest of Dean, England",1990s
TRVBEVK128F9321FF2,Happy The Golden Prince,SOUMPYV12AB01862A7,I Wanna Go Backwards Box Set,AR8GAJA1187B9B557D,Robyn Hitchcock,1995,399.82975,0.38496260931,0.608833213718,51.50632,-0.12714,Robyn Hitchcock,"London, England",1990s
TRNOXZV12903CB804A,Flight Attendant,SOKWGSS12A8C13A609,Angel Food For Thought,ARNKSQG1187FB438D8,Meryn Cadell,1992,82.1024,0.266402791012,0.414866341953,49.38426,-84.75627,Meryn Cadell,CANADA - Ontario,1990s
TRTVSFZ12903CFE391,Cut,SOGULCY12AC468D49C,Flour,AR4D0131187FB56D24,Screamfeeder,1992,276.13995,0.309038354674,0.462806438825,-27.46888,153.02283,Screamfeeder,AUSTRALIA - South Australia,1990s
TRUIOQX128F4229D6A,Allah Uya,SOGSQKF12A8AE47956,In Griot Time - String Music from Mali,AROBSO71187B995AF0,Ali Farka Touré,1999,266.05669,0.425600368633,0.605429433382,27.57452,78.30813,William Simpson,Kanau,1990s
TRMQAPG128F426612D,The Decapitation Of Cattle,SOQIGIZ12AC9E141E1,Human Jerky,AR3EZNY1187B9B7CED,Cattle Decapitation,1999,5.14567,0.443478234817,0.715657235278,NA,NA,NA,NA,1990s
TRLENGA12903CDFD73,Opiate Of The Masses,SOHHTWU12AC960A5AA,Victims Of Deception,ARKABK51187FB574F3,HEATHEN,1991,471.30077,0.378728338119,0.619194328145,NA,NA,NA,NA,1990s
TRHJGKX128F424BDEC,Hot Buttered,SODSUEB12A8C1341B6,Freeway Lanes,ARGV2SD1187B98EC5E,Let's Go Bowling,1998,160.57424,0.33519576145,0.505664881726,NA,NA,NA,NA,1990s
TRZVSZH12903CA2596,Hype Dawgs Vibe,SOAISAY12AB018A37B,From Tha Ground Unda,AR4JOZD11C8A421F6A,Mad Flava,1994,41.06404,0.429842324483,0.4115036197,NA,NA,NA,NA,1990s
TRIFDRL12903CEEA97,She Devil,SOEUOHM12AC9074D0F,Maxinquaye,AR065TW1187FB4C3A5,Tricky,1995,385.01832,0.52648310313,0.801385061105,51.43558,-2.57518,Tricky,"Knowle West, Bristol, Avon, Engla",1990s
TRLBEUT128F9310CED,The String Quartets: Alive At Dawn,SOIGMGK12AB017FCB5,N'Oublie Pas Que Tu Vas Mourir (Bande Originale du Film),ARUI8651187B9ACF52,John Cale,1995,118.09914,0.481655862412,0.749317800961,NA,NA,NA,NA,1990s
TRVHJWX128F932D604,Don't Be That Way,SOGUFBE12AB0182A6D,Legends Of Swing Vol.3,AR1PTQ01187FB5776E,Chick Webb,1992,150.59546,0.369092400852,0.517240194611,39.29055,-76.6096,Chick Webb & His Orchestra,"Baltimore, MD",1990s
TRYGQMV12903CE03E9,Disappearing Ink,SOGCZTY12A8C136E4E,Cop And Speeder,AR1XEHY1187B991393,Heatmiser,1994,146.12853,0.383726226385,0.600305147344,45.51179,-122.67563,Heatmiser,"Portland, OR",1990s
TRQGMLA128F4284D76,Love U,SOMTIBZ12A8C1392CF,Classic 220,AR31AER1187FB4D165,2nd II None,1999,214.09914,0.340402571533,0.563190081868,NA,NA,NA,NA,1990s
TRWJLVI128F427A6D8,Dich Erkenn' Ich Mit Verbundenen Augen,SOIFDLM12A8C13D7C1,Ich möcht' der Knopf an deiner Bluse sein - Das Beste vom Besten,AR1YS301187B999226,Bata Illic,1994,205.34812,0.36345738919,0.490822381905,44.81187,20.46414,Bata Illic,"Belgrade, Yugoslavia",1990s
TRXXYEK128F9341C41,Too Much Lovin',SONVDFO12AB0189BDD,Laundromat Blues,ARTNHNO1187B994275,5 Royales,1995,181.10649,0.315016734554,0.386036101519,36.09962,-80.24109,The 5 Royales,"Winston-Salem, NC",1990s
TRFEOFU128F92CF310,Short Memories,SOVNOQF12A8C14206B,Bollox,ARQFIMH1187B99D9D8,Klingonz,1993,150.88281,0.372040847917,0.575674264148,NA,NA,NA,NA,1990s
TRGDMMU128F14637E0,Don't Squeeze Me Like Toothpaste,SOXFGIC12A6D4F7C59,Deceptive Bends,ARUBDBK1187FB4D1B3,10cc,1997,219.0624,0.475694351974,0.692671828752,53.4796,-2.24881,10cc,"Manchester, England",1990s
TRFFWLT128F426EE95,I'm Hooked,SOFZXIZ12AF72A15AE,See You In The Lobby,AR31G891187FB3892D,Laid Back,1998,177.6322,0.423323423592,0.597963087269,56.27609,9.51695,Laid Back,Denmark,1990s
TRRXDUE128F1469C37,J'ai Fait Un Rêve,SORWKSD12A6D4F892B,95200,ARH1K5H1187FB482FC,Ministère Amer,1994,225.98485,0.246879696423,0.458955894091,NA,NA,NA,NA,1990s
TRGXIWQ12903D06F45,Love Shuffle,SOPJXDN12AC468B4F6,Rode Hard - Put Away Wet,ARZC6Y31187B9A0BB2,Tattoo Rodeo,1991,282.43546,0.311089736353,0.355221614776,NA,NA,NA,NA,1990s
TRNDQCS128F934AB04,Daterape Cookbook,SOOICAY12AB018863D,Mods Carve The Pig: Assassins_ Toads_ And God's Flesh,AR8S39U1187B990D7A,Thought Industry,1993,273.78893,0,0.423520253387,NA,NA,NA,NA,1990s
TRYYYFV128F4277D53,Too Much Fun,SOHYZUP12B0B8064C3,The Fashion Focus,ARH65291187B989DB5,Starflyer 59,1998,462.2624,0.537042670651,0.657696038777,NA,NA,NA,NA,1990s
TRXZXWW128F42B6505,Receive,SOJCWIL12A8C13E1E2,Happy Days,ARN2K2J1187B9B1E05,Catherine Wheel,1995,213.7073,0.399834629343,0.593037497905,NA,NA,NA,NA,1990s
TRYEELC128F4253807,Where No Shadows Fall,SOXOBXC12A58A7848C,Regret,ARC71961187B99226C,Evereve,1999,292.33587,0.360264502745,0.576396305391,NA,NA,NA,NA,1990s
TREIVME128F93395C7,Gustavo Show,SOPIUYV12AF72A5A3D,Miami,ARZF3GM1187B9B952F,Babasonicos,1999,265.06404,0.462641175881,0.689279455925,NA,NA,NA,NA,1990s
TRAPCJY128F426795E,Jaffe's Struttin' Blues,SOOZWGG12A8C1318A9,New Orleans - Vol. IV,ARN146B1187B98FDA5,Preservation Hall Jazz Band,1994,292.41424,0.40740412469,0.562622436532,NA,NA,NA,NA,1990s
TRHWOCM128F1489D27,Lonelyville,SORUQVQ12A6D4F954C,Schizophonic!,ARR9U4V1187B988F46,Combustible Edison,1996,186.14812,0.386746067295,0.569515275033,41.82387,-71.41199,Combustible Edison,"Providence, RI",1990s
TRGUBCM128F14ACC31,Cafe Afrika,SOXXWEK12A6D4FB318,Green Card,AR0HVUL1187B9ACE67,Hans Zimmer,1991,179.12118,0.583744963793,0.72393305977,NA,NA,NA,NA,1990s
TRZDYLW128F4274B66,Love Will Take Care Of You,SOOFENG12A8C134781,Super Hits,ARQ6GS11187FB5CDBD,Peabo Bryson,1994,272.40444,0.385603991818,0.561268523787,34.84802,-82.40022,Roberta Flack and Peabo Bryson,"Greenville, SC",1990s
TRTRNZZ128F4227F1A,Caramel (Walkman Of Sound Mix),SOBEMNB12A6D4FA333,Caramel,AR5ZVJ91187B99083A,Soulwax,1996,271.75138,0.501825943654,0.803087354948,51.05563,3.72856,Soulwax,"Ghent, Belgium",1990s
TRPQWRL128F149FA1B,Waltz For Geri,SOOCELN12A6D4FAD61,El Hombre [Rudy Van Gelder edition],ARIAJDN1187FB4D070,Pat Martino,1990,381.962,0.377862235097,0.5787170737,39.95227,-75.16237,Pat Martino,"Philadelphia, PA",1990s
TRAFVSN128F9312AD6,Warning,SOHMIWX12A8C13BC54,Deep Space,AR0KVKH1187B98C13B,Model 500,1995,347.34975,0.362441805474,0.566995559868,42.33168,-83.04792,Model 500,"Detroit, MI",1990s
TRQRQNR128F14A5402,Gidget (LP Version),SOOSBSG12A6D4FB2BF,The Best Of James Darren,AR9YQN31187FB45B34,James Darren,1994,149.83791,0.343605382626,0.0751247616391,39.95227,-75.16237,James Darren,"Philadelphia, PA",1990s
TRWIVWD128F42858C8,N.T.,SOXASZW12A8C138EA8,Amplified,ARU9RQG1187FB4C74F,Q-Tip,1999,234.78812,0.375640775701,0.721609662846,NA,NA,NA,NA,1990s
TRZRRYX128F93157D4,Liteya,SOABCZW12AB01824F6,Wapi Yo,ARBT6DB1187FB4EEDD,Lokua Kanza,1995,170.89261,0.400216524199,0.648948505079,NA,NA,NA,NA,1990s
TREVOQD128F145351D,Jah Love Dub,SOILKXP12A6D4F670E,King Tubby's Prophesy Of Dub,AR5M8CU1187FB41D0A,Yabby U,1994,186.64444,0.416309531872,0.53185623521,NA,NA,NA,NA,1990s
TRECFCA128EF34962E,T-Bone Shuffle,SOMLQGU12A67ADEC93,The Complete Mercury Masters,ARYF7LJ1187FB38BAE,Sir Douglas Quintet,1999,184.78975,0.362909697867,0.513167450383,29.42449,-98.49462,Sir Douglas Quintet,"San Antonio, TX",1990s
TRFRIFC128E0781BB3,Cow,SOAHELY12A6310E055,Vivadixiesubmarinetransmissionplot,ARQQ5B61187B9B4F61,Sparklehorse,1995,432.29995,0.542785074586,0.701063695836,NA,NA,NA,NA,1990s
TRLDPRW128F427D790,Not All Bad,SOOOPWV12A8C13B8B6,Moontraveler,ARFTYTS1187B9A0EA2,Aaron Sprinkle,1999,205.21751,0.342579310665,0.590380267411,NA,NA,NA,NA,1990s
TRBHETH12903CEC2CC,Imploder,SOYPOPT12A6D4F5051,Fable Frolic,AR4WFFP1187B98DA39,Comecon,1995,194.35057,0.342277356316,0.432626688956,NA,NA,NA,NA,1990s
TRXBQOF128E078CE6F,Mexico (LP Version),SOWWFUR12A58A7BD00,Greatest Hits,AR1EC9B1187FB3ECC5,Firefall,1992,257.82812,0.404102764196,0.577690073128,40.01574,-105.27924,Firefall,"Boulder, CO",1990s
TRQDPMS12903CE5710,Never Too Late,SOGUDCO12AB0187F0C,The Collection,ARYDWW01187B9B1B65,Girlschool,1992,200.64608,0.416349148615,0.573094024563,51.50632,-0.12714,Girlschool,London,1990s
TRXDRIX128F145C1DC,Raining Revolution (Instrumental) (Live),SOPIKUB12A6D4F7919,Unplugged,ARWQ3M31187FB4CF01,ARRESTED DEVELOPMENT,1993,273.81506,0.415441655824,0.701118744419,33.74831,-84.39111,ARRESTED DEVELOPMENT,"Atlanta, GA",1990s
TREKIID128F429B640,Autumn Song,SOIOJPT12A8C13E5AB,Love Life,ARF51WC1187FB3AA08,Akiko Yano,1991,211.93098,0.364869930467,0.49605118342,NA,NA,NA,NA,1990s
TRFELOE128E07957D7,Cantalojas,SOFYQZF12A67ADC084,Hay Mucho Rock & Roll. Grandes Exitos Vol. 1,ARJNXF41187FB3E0AC,Platero Y Tu,1992,368.29995,0.434821534979,0.556545286009,NA,NA,NA,NA,1990s
TRVKZHI128F426489C,Mystic Styles,SOPAAMT12A8C1392F8,Mystic Stylez: The First Album,ARY55LO1187B9A3F17,Three-6 Mafia,1995,380.99546,0.556477414707,0.83359033238,NA,NA,NA,NA,1990s
TRVRMUG128E0791E50,Jeannie's Diary,SOHMAMN12A67021CBD,Daisies of the Galaxy,ARZGTK71187B9AC7F5,Eels,1999,215.64036,0.570684387289,0.762248807048,NA,NA,NA,NA,1990s
TRWAGKE128F146C020,D-Moll 7 i,SODHYDB12A6D4F9CE7,Das Neue Programm,ARYLX1Q1187FB376FE,Hanns Dieter Hüsch,1995,219.68934,0.30431092702,0.423868048592,NA,NA,NA,NA,1990s
TRLLDBT128F426A0C9,Concerto No. 1 for Piano and Orchestra/Part One,SOCWJYG12A8C1349FD,corea.concerto,ARE3DMW1187B99C594,Chick Corea;London Philharmonic Orchestra,1999,675.16036,0.485941971862,0.683308537907,42.39376,-71.03237,Chick Corea,"Chelsea, MA",1990s
TRIJRCY128F14770C2,The Anvil,SOIXPPU12A6D4F71E2,Ultravox!/ Visage/ Soft Cell,ARNC9BD1187B9B7C73,Visage,1991,281.12934,0.394761197806,0.638047634432,43.64856,-79.38533,Visage,"Toronto, Ontario, Canada",1990s
TRANZHY128F4292209,Here In The Real World,SOWWXKH12A8C13B874,The Greatest Hits Collection,AROWH4C1187B9B11CB,Alan Jackson,1990,217.70404,0.591139891653,0.78934298521,NA,NA,NA,NA,1990s
TRIOMIW128F934AAF8,She Came Out In Chunks,SOLRBZU12AB0184B74,The Bowels Of Repugnance,AR5OFO01187B98C9B1,Broken Hope,1993,164.75383,0.440037146261,0.556038044172,NA,NA,NA,NA,1990s
TRLIJMY128C7196990,If God Will Send His Angels,SOLMIDV12AF729D79E,If God Will Send His Angels,ARUJ5A41187FB3F5F1,U2,1997,278.49098,0.738395223865,0.843526543333,NA,NA,NA,NA,1990s
TRPRXUN128F426DEB8,Nothing To Lose,SOICIWC12A8C13AE47,We Want America Back,ARLKJPF11EBCD75827,The Steeles,1996,181.60281,0.299644497553,0.529824723495,NA,NA,NA,NA,1990s
TROMDYR12903CA8103,Shadow Reads The News Today_ Oh Boy,SOODHRJ12AB0187C0C,Fruitcake,ARG7X831187FB40B94,Eraserheads,1996,27.61098,0.547933429566,0.596427009262,NA,NA,NA,NA,1990s
TRLHUWE128F4254E0D,Where They Walk Over Sainte Therese,SOCZCOJ12A58A7DD19,Interbabe Concern,AR4SL791187B9890BF,The Loud Family,1996,280.58077,0.349954095924,0.461312015475,NA,NA,NA,NA,1990s
TRKBBLL128F42925FA,Friday At Rex,SOBJOWN12A8C139059,Tattoo,ARI49UF1187B9B7438,Jay-Jay Johanson,1998,254.06649,0.387365505099,0.645896263529,40.71455,-74.00712,Jay-Jay Johanson,NY - New York City,1990s
TRAMGWB12903CB75DF,Trip On Love,SOQZEIL12A58A7A447,Cruel Intentions,ARTIYKP1187FB41F5A,Abra Moore,1999,256.07791,0.407253136195,0.606614931733,32.71568,-117.16172,Abra Moore,"San Diego, CA",1990s
TRIVYYM128F9329D35,The witching hour,SOESQFU12AB01874C1,The divine wings of tragedy,AR8B0641187B990BB2,Symphony X,1996,255.03302,0.53676218899000006,0.699515035405,40.14323,-74.72671,Symphony X,New Jersey,1990s
TRUAGFG12903CCD8D9,5:06AM (Every Strangers Eyes),SOJWASD12AF72A87FE,Flickering Flame - The Solo Years_ Volume 1,ARDOIH31187FB39A05,Roger Waters,1990,287.55546,0.511470951558,0.723649394042,NA,NA,NA,NA,1990s
TRBCLDU128F4233A3F,Baby I Can't Believe,SORJCQA12A81C20B05,After All,ARSX2ZI1187FB39714,Luciano,1995,228.33587,0.420208957674,0.626845671667,18.11526,-77.27348,Luciano,"Davey Town, Jamaica",1990s
TRMKUHM12903CC37CA,Barefoot Soldier,SOPSYJZ12AB01869D2,Barefoot Soldier,ARXGOFQ1187FB4E311,Eddy Grant,1990,270.18404,0.429584625626,0.632092463636,4.86632,-58.93826,Eddy Grant,"Plaisance, Guyana",1990s
TRTHDEF128F1469787,No Time,SOLUOHX12A6D4F7129,Dangerous Place,ARMO9Q71187B9A6B25,Duke Robillard,1997,213.08036,0.399753047321,0.522969753814,42.003,-71.51346,Duke Robillard,"Woonsocket, RI",1990s
TRTYNWK128F425A2CF,Midnight To Stevens,SOLNFCE12AF72A0331,Clash On Broadway,AR13CXU1187B9AD30A,The Clash,1991,279.43138,0.601186059455,0.775797362701,51.52328,-0.21346,The Clash,"London, England",1990s
TRUHYNY128F424BE22,Plis Infinis N°4,SOGQUVC12A8C1332A5,Plis Infinis 4,ARTR6RX1187FB381C8,Frederic Galliano,1997,494.2624,0,0.373329913145,NA,NA,NA,NA,1990s
